时间戳,x,y,状态
1772472322.447,-79.20,-47.50,后倾
1772472322.573,-78.80,-45.90,后倾
1772472322.701,-79.00,-46.30,后倾
1772472322.701,-79.10,-46.80,后倾
1772472322.824,-78.90,-46.30,后倾
1772472322.949,-78.30,-44.50,后倾
1772472323.074,-78.30,-43.20,后倾
1772472323.198,-79.00,-44.40,后倾
1772472323.198,-79.40,-45.80,后倾
1772472323.322,-78.80,-43.60,后倾
1772472323.446,-78.60,-43.80,后倾
1772472323.571,-80.00,-51.70,后倾
1772472323.696,-80.60,-57.20,后倾
1772472323.820,-80.60,-56.70,后倾
1772472323.820,-81.10,-57.00,后倾
1772472323.945,-81.00,-56.60,后倾
1772472324.071,-80.90,-56.30,后倾
1772472324.194,-81.60,-57.70,后倾
1772472324.316,-81.80,-58.00,后倾
1772472324.316,-81.70,-57.20,后倾
1772472324.442,-81.70,-57.30,后倾
1772472324.567,-82.10,-58.20,后倾
1772472324.690,-82.10,-58.10,后倾
1772472324.813,-81.80,-57.60,后倾
1772472324.813,-81.70,-57.80,后倾
1772472324.939,-81.70,-58.10,后倾
1772472325.063,-81.70,-58.00,后倾
1772472325.190,-81.70,-57.50,后倾
1772472325.313,-81.90,-58.10,后倾
1772472325.439,-82.20,-59.30,后倾
1772472325.439,-81.90,-58.60,后倾
1772472325.561,-81.80,-58.50,后倾
1772472325.684,-82.20,-59.80,后倾
1772472325.807,-82.20,-60.30,后倾
1772472325.930,-82.20,-60.30,后倾
